county_fips,county_nm,county_pop,total_bg_pop,pop_11,pop_12,pop_13,pop_21,pop_22,pop_23,pop_31,pop_32,pop_33,pop_41,pop_42,pop_43,urban_suburban_pop,rural_pop,urban_suburban_perc,rural_perc,metro_fips,metro_nm,city_name,city_pop,city_contains_small_urban,city_contains_mid_sized_urban,city_contains_large_urban,MSA_large_urban,MSA_mid_sized_urban,locale_type
34039,"Union County, New Jersey",572726,571813.343742862,10.7474521332205,,,571802.596290728,,,,,,,,,571813.343742862,0,1,0,35620,"New York-Newark-Jersey City, NY-NJ","Elizabeth city, New Jersey",135829,0,1,0,1,0,Suburban
34041,"Warren County, New Jersey",111252,110237.999824095,,,,40169.3717797181,,,11008.3926501485,,,37678.8783863711,21381.3570078576,,40169.3717797181,59060.2353942288,0.364387705181658,0.535752059076453,10900,"Allentown-Bethlehem-Easton, PA-NJ",,,,,,0,1,Small town
35001,"Bernalillo County, New Mexico",671586,674356.994870233,533367.516055045,,,86839.0664957265,,,,,,34050.9796596374,20099.4326598247,,620206.582550771,54150.4123194621,0.919700673780536,0.0802993262194638,10740,"Albuquerque, NM","Albuquerque city, New Mexico",560274,0,0,1,1,0,Large urban
35003,"Catron County, New Mexico",3825,3684.99999992452,,,,,,,,,,,,3684.99999992452,0,3684.99999992452,0,1,,,,,,,,0,0,Rural
35005,"Chaves County, New Mexico",63561,64445.9997652581,,,,,,,,,36473.207471013,17193.5524849444,4465.53454497508,6313.70526432563,0,27972.7922942452,0,0.434050094592913,,,,,,,,0,0,Small town
35006,"Cibola County, New Mexico",26780,27058.999976922,,,,,,,,,6657.00643493317,5507.22465330269,2716.03919077909,12178.7296979071,0,20401.9935419889,0,0.753981801226551,,,,,,,,0,0,Rural
35007,"Colfax County, New Mexico",12255,12335.9999962485,,,,,,,,,4172.03780295821,1011.63690620052,1114.33313187385,6037.99215521591,0,8163.96219329028,0,0.661799788892107,,,,,,,,0,0,Rural
35009,"Curry County, New Mexico",47222,47931.9998613281,,,,,,,,,30237.7944114135,8255.5555491243,6911.47985870683,2527.1700420835,0,17694.2054499146,0,0.369152246956223,,,,,,,,0,0,Small town
35011,"De Baca County, New Mexico",1657,1580,,,,,,,,,,,,1580,0,1580,0,1,,,,,,,,0,0,Rural
35013,"Doña Ana County, New Mexico",225210,221661.326366666,25.8423737363931,98853.1665526078,,18193.7165760073,23371.8094177537,,,,,48436.1452059676,26658.8034711423,6121.84276945134,140444.534920105,81216.7914465612,0.633599632476192,0.366400367523808,29740,"Las Cruces, NM","Las Cruces city, New Mexico",114892,0,1,0,0,1,Mid-sized urban
35015,"Eddy County, New Mexico",60275,61113.9998042727,,,,,,,,,31729.3911096844,19656.7235999761,4617.75418279335,5110.1309118189,0,29384.6086945883,0,0.48081632340703,,,,,,,,0,0,Small town
35017,"Grant County, New Mexico",27472,27855.9999862693,,,,,,,,,10968.197817693,9497.93152097135,2357.41802803279,5032.45261957209,0,16887.8021685762,0,0.606253668039221,,,,,,,,0,0,Rural
35019,"Guadalupe County, New Mexico",4292,4379,,,,,,,,,,,,4379,0,4379,0,1,,,,,,,,0,0,Rural
35021,"Harding County, New Mexico",624,748,,,,,,,,,,,,748,0,748,0,1,,,,,,,,0,0,Rural
35023,"Hidalgo County, New Mexico",3965,4096.78649659375,,,,,,,,,,,,4096.78649659375,0,4096.78649659375,0,1,,,,,,,,0,0,Rural
35025,"Lea County, New Mexico",72101,73153.9997123629,,,,,,,,,42615.9345422838,15889.2998746456,5792.09325297328,8856.6720424602,0,30538.0651700791,0,0.417449015640333,,,,,,,,0,0,Small town
35027,"Lincoln County, New Mexico",20029,20226.9999856996,,,,,,,,,6135.50742633543,6864.09378168483,1883.04687708122,5344.3519005981,0,14091.4925593642,0,0.696667452876195,,,,,,,,0,0,Rural
35028,"Los Alamos County, New Mexico",19444,19373.9996207683,,,,,,,,11347.6933311824,,5404.05274447191,2622.25354511404,,0,8026.30628958595,0,0.414282360209299,,,,,,,,0,0,Small town
35029,"Luna County, New Mexico",25316,25419.160885362,,,,,,,,,8300.38311582575,7560.90621237404,2606.12338472789,6951.74817243431,0,17118.7777695362,0,0.67345959399448,,,,,,,,0,0,Rural
35031,"McKinley County, New Mexico",68797,71171.9999082346,,,,,,,,,14817.3671642736,12074.037017213,11349.6925057371,32930.9032210109,0,56354.632743961,0,0.791809037495387,,,,,,,,0,0,Rural
35033,"Mora County, New Mexico",4123,4176.00000000327,,,,,,,,,,,375.748489670612,3800.25151033265,0,4176.00000000327,0,1,,,,,,,,0,0,Rural
35035,"Otero County, New Mexico",68835,68234.9996030892,,,,,,,,,24385.3535095394,17923.3266990418,16441.6571586077,9484.66223590032,0,43849.6460935498,0,0.642626897466335,,,,,,,,0,0,Small town
35037,"Quay County, New Mexico",8510,8616.00014535618,,,,,,,,,4316.33799423681,1341.63742058791,440.808432936346,2517.21629759511,0,4299.66215111937,0,0.499032274672928,,,,,,,,0,0,Small town
35039,"Rio Arriba County, New Mexico",39876,40164.9999229282,,,,,,,,7172.99856420212,,13943.632547318,7599.52652672947,11448.8422846786,0,32992.0013587261,0,0.821411712237863,,,,,,,,0,0,Rural
35041,"Roosevelt County, New Mexico",18787,19001.9997616071,,,,,,,,,8873.35331802701,5041.36259355511,3078.21957608852,2009.06427393641,0,10128.64644358,0,0.533030553133921,,,,,,,,0,0,Rural
35043,"Sandoval County, New Mexico",155936,151537.998890449,2.09583130102973,,,107311.536500874,,,,,,25047.1126786583,13175.4137576415,6001.84012197421,107313.632332175,44224.366558274,0.708163187569574,0.291836812430426,10740,"Albuquerque, NM","Rio Rancho city, New Mexico",110660,0,1,0,1,0,Suburban
35045,"San Juan County, New Mexico",120675,121177.999564357,,,35957.38761027,,,3286.7244198631,9848.80089503732,2053.36581279041,,48198.1388812997,12090.92547132,9742.6564737765,39244.1120301331,70031.7208263962,0.323855090620561,0.577924384609128,22140,"Farmington, NM",,,,,,0,0,Small town
35047,"San Miguel County, New Mexico",26668,27036.0000084287,,,,,,,,,9073.74588121607,6087.71274609701,5261.69307942659,6612.84830168899,0,17962.2541272126,0,0.664382827400974,,,,,,,,0,0,Rural
35049,"Santa Fe County, New Mexico",155956,155175.000018679,,,81501.5729047246,,,5089.45895766703,,3889.0703744952,,30798.1441124696,33139.5437656691,757.209903653701,86591.0318623917,64694.8977817924,0.558021793793899,0.416915725948154,42140,"Santa Fe, NM","Santa Fe city, New Mexico",89167,1,0,0,0,0,Small urban
35051,"Sierra County, New Mexico",11488,11510.9998075205,,,,,,,,,6084.40721056848,2134.74753750997,247.804807838085,3044.040251604,0,5426.59259695206,0,0.471426695134395,,,,,,,,0,0,Small town
35053,"Socorro County, New Mexico",15963,16307.9999913076,,,,,,,,,4017.1030680786,2797.11594123272,4855.98692616311,4637.79405583319,0,12290.896923229,0,0.753672855640191,,,,,,,,0,0,Rural
35055,"Taos County, New Mexico",34405,34515.9997894055,,,,,,,,,8654.35020197924,6648.23012433113,8695.41533314439,10518.0041299508,0,25861.6495874263,0,0.749265550620509,,,,,,,,0,0,Rural
35057,"Torrance County, New Mexico",15633,15290.0000000039,,,,,,,,,,,9331.9030739283,5958.09692607555,0,15290.0000000039,0,1,10740,"Albuquerque, NM",,,,,,1,0,Rural
35059,"Union County, New Mexico",3964,4038.99999999156,,,,,,,,,,,,4038.99999999156,0,4038.99999999156,0,1,,,,,,,,0,0,Rural
35061,"Valencia County, New Mexico",79141,77381.9995179277,,,,,,36452.6967186022,,,,33356.2190869772,7573.08371234839,,36452.6967186022,40929.3027993256,0.47107462905707,0.52892537094293,10740,"Albuquerque, NM",,,,,,1,0,Small town
36001,"Albany County, New York",316659,313459.579217069,,99467.3828230912,4.57255181068374,166915.943371906,,,5619.4222398015,,,30033.1692573026,11419.0889731568,,266387.898746808,41452.2582304593,0.849831737196125,0.132241159558738,10580,"Albany-Schenectady-Troy, NY","Albany city, New York",101228,0,1,0,0,1,Mid-sized urban
36003,"Allegany County, New York",46651,47026.999999757,,,,,,,,,1014.04864704574,6482.89684620502,27259.013925232,12271.0405812743,0,46012.9513527113,0,0.978436884193103,,,,,,,,0,0,Rural
36005,"Bronx County, New York",1356476,1414792.48206733,1414211.3052117,,,347.221797549534,,,,,,233.955058088082,,,1414558.52700924,233.955058088082,0.999834636484818,0.000165363515182255,35620,"New York-Newark-Jersey City, NY-NJ",,,,,,1,0,Large urban
36007,"Broome County, New York",196077,197737.997944044,,,46606.651917271,,84192.7528714431,,,,,50904.0718430573,16034.521312273,,130799.404788714,66938.5931553303,0.66147835089201,0.33852164910799,13780,"Binghamton, NY",,,,,,0,0,Small urban
36009,"Cattaraugus County, New York",75600,76478.9988265532,,,,,,,,6092.98211962823,17051.7943173026,12719.8078785131,38920.584212245,1693.83029886412,0,53334.2223896223,0,0.697370823467225,,,,,,,,0,0,Small town
36011,"Cayuga County, New York",74485,75460.7999932113,,,,,,,,27856.1102439805,,9901.94453273478,37702.7452164961,,0,47604.6897492308,0,0.630853234441108,,,,,,,,0,0,Small town
36013,"Chautauqua County, New York",124891,126265.130410849,,,,,,,,59297.1846410657,,28182.3809370724,38089.0399675882,696.524865123048,0,66967.9457697837,0,0.530375611634655,,,,,,,,0,0,Small town
36015,"Chemung County, New York",81325,82804.9964504011,,,25710.8436946556,,,26503.5534789219,,,,25680.5438527572,4910.05542406638,,52214.3971735775,30590.5992768236,0.630570610613492,0.369429389386508,21300,"Elmira, NY",,,,,,0,0,Small urban
36017,"Chenango County, New York",45920,46685.0000864156,,,,,,,,6619.53136386544,,5408.33174742288,33998.6587483258,658.478226801541,0,40065.4687225502,0,0.858208603371266,,,,,,,,0,0,Rural
36019,"Clinton County, New York",78115,78954.6279941786,,,,,,,,23526.0164443995,,16073.8796930572,24048.0361526724,15306.6957040495,0,55428.611549779,0,0.702031191304782,,,,,,,,0,0,Small town
36021,"Columbia County, New York",60470,60046.8329062247,,,,,,,,7132.16101168602,,14421.3831476836,38493.2887468551,,0,52914.6718945387,0,0.88122336072538,,,,,,,,0,0,Rural
36023,"Cortland County, New York",45752,46400.9998294447,,,,,,,,22971.2997643186,,6701.70123724619,16523.382556739,204.616271140824,0,23429.700065126,0,0.504939551976168,,,,,,,,0,0,Rural
36025,"Delaware County, New York",44410,44550.9998769258,,,,,,,,3287.36066223166,23.49640942821,2572.21108442817,11705.8139434188,26962.117777419,0,41240.142805266,0,0.925683888559039,,,,,,,,0,0,Rural
36027,"Dutchess County, New York",297150,289899.682568239,,,30781.0757755346,146174.915721925,,,,,,85158.3992649435,27785.2918058361,,176955.991497459,112943.69107078,0.610404226488955,0.389595773511046,28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",,,,,,0,0,Small urban
36029,"Erie County, New York",946147,943181.52372699,272328.129769375,,76286.3396182411,455659.979051778,,,13990.6287464821,1091.75114549856,,100297.650864997,23527.0445306183,,804274.448439394,123824.695395615,0.852724982632502,0.131284055381324,15380,"Buffalo-Cheektowaga, NY","Buffalo city, New York",274678,0,0,1,1,0,Large urban
36031,"Essex County, New York",36775,37076.9999713004,,,,,,,,,3164.25438083818,4246.46987532477,23746.4764308759,5919.79928426146,0,33912.7455904622,0,0.914657216514619,,,,,,,,0,0,Rural
36033,"Franklin County, New York",46502,46720.7660700054,,,,,,,,,8728.75607448165,7581.35223945288,19094.8609709312,11315.7967851397,0,37992.0099955238,0,0.813171811836247,,,,,,,,0,0,Rural
36035,"Fulton County, New York",52234,52787.0000357703,,,,,,,,23356.4028413556,,16834.1473722351,12041.1121648144,555.337657365297,0,29430.5971944147,0,0.557534945620542,,,,,,,,0,0,Small town
36037,"Genesee County, New York",57529,57942.9998095858,,,,,,,,17899.7551779203,,14122.7492739148,25920.4953577508,,0,40043.2446316656,0,0.691079936545519,,,,,,,,0,0,Small town
36039,"Greene County, New York",47062,45773.2689250792,,,,,,,3698.29319331148,3686.18257202678,,16872.4542607942,20405.0131863428,1111.32571260392,0,38388.7931597409,0,0.838672746370266,,,,,,,,0,0,Rural
36041,"Hamilton County, New York",5082,5102.00000000247,,,,,,,,,,,704.597706345897,4397.40229365658,0,5102.00000000247,0,1,,,,,,,,0,0,Rural
36043,"Herkimer County, New York",59484,59931.9995385583,,,0.519306751392968,,341.873837130686,,19056.1503016608,4192.35635519174,,16046.1859837624,18400.6484920306,1894.26526203064,342.393143882079,36341.0997378237,0.00571302720613877,0.606372222145584,46540,"Utica-Rome, NY",,,,,,0,0,Small town
36045,"Jefferson County, New York",114787,114156.774281827,,,35107.7096338295,,,4562.10398786395,1909.99859805754,1082.66844089728,,39323.3248652344,32170.9687559443,,39669.8136216934,71494.2936211787,0.347502930695622,0.626281655827762,48060,"Watertown-Fort Drum, NY",,,,,,0,0,Small town
36047,"Kings County, New York",2561225,2637407.76744198,2637319.89029408,,,,,,,,,87.8771479019374,,,2637319.89029408,87.8771479019374,0.999966680484911,3.33195150885482e-05,35620,"New York-Newark-Jersey City, NY-NJ","New York city, New York",8258035,0,0,1,1,0,Large urban
36049,"Lewis County, New York",26548,26618.000000007,,,,,,,,,,509.426760684147,19185.519587126,6923.05365219685,0,26618.000000007,0,1,,,,,,,,0,0,Rural
36051,"Livingston County, New York",61158,61587.9994750998,,,,,,,,10896.2143237107,,18979.7248172417,31341.5942767117,370.466057435684,0,50691.7851513892,0,0.823078937186196,40380,"Rochester, NY",,,,,,0,1,Rural
36053,"Madison County, New York",66921,67571.9998718058,,,,186.857800091246,,,3467.62695751147,9763.62650365473,,23008.6304789074,31145.2581316409,,186.857800091246,54153.8886105483,0.00276531404199584,0.801424979477985,45060,"Syracuse, NY",,,,,,0,1,Rural
36055,"Monroe County, New York",748482,751364.415364165,,209797.873301692,,432539.490047923,,,14494.7943362051,,,84598.3998391396,9933.85783920593,,642337.363349615,94532.2576783455,0.854894576073704,0.125814126601309,40380,"Rochester, NY","Rochester city, New York",207274,0,1,0,0,1,Mid-sized urban
36057,"Montgomery County, New York",49368,49460.9998937891,,,,,,,,19390.2097624202,,16450.1191639338,13620.6709674351,,0,30070.7901313689,0,0.607969717473199,,,,,,,,0,0,Rural
36059,"Nassau County, New York",1381715,1366851.82796664,149.254692729252,,,1351956.79370549,,,,,,14745.7795684177,,,1352106.04839822,14745.7795684177,0.989211866811962,0.0107881331880383,35620,"New York-Newark-Jersey City, NY-NJ","Hempstead village, New York",58225,1,0,0,1,0,Suburban
36061,"New York County, New York",1597451,1618905.62900901,1618905.62900901,,,,,,,,,,,,1618905.62900901,0,1,0,35620,"New York-Newark-Jersey City, NY-NJ",,,,,,1,0,Large urban
36063,"Niagara County, New York",209457,206207.811475376,,,,103929.902117119,,,30055.2245278765,,,44673.3110655219,27549.3737648589,,103929.902117119,72222.6848303808,0.504005650288032,0.35024223531418,15380,"Buffalo-Cheektowaga, NY",,,,,,1,0,Suburban
36065,"Oneida County, New York",227555,229644.998805293,,,64337.3028342593,,39776.6965608665,,26957.6141801144,2542.65103844331,,55933.6066939588,39808.452662254,288.674835396692,104113.999395126,96030.7341916095,0.453369330648476,0.418170370315925,46540,"Utica-Rome, NY","Utica city, New York",63607,1,0,0,0,0,Small urban
36067,"Onondaga County, New York",467873,471610.997323415,,146314.191701397,,227035.631132116,,,7.27764275263328,,,75182.6400399373,23071.2568072121,,373349.822833513,98253.8968471493,0.791647830420465,0.208336738126932,45060,"Syracuse, NY","Syracuse city, New York",145560,0,1,0,0,1,Mid-sized urban
36069,"Ontario County, New York",112494,112404.998876645,,,,18383.0078904993,,,15718.5609369658,13112.3749239496,,42437.9301549228,22697.7065185248,55.4184517830083,18383.0078904993,65191.0551252305,0.163542618871186,0.579965800246767,40380,"Rochester, NY",,,,,,0,1,Small town
36071,"Orange County, New York",407470,398288.195544567,,,64301.5730262096,60142.919571006,,83607.0113272239,30917.1272144955,8323.79489932011,,132827.126728729,18168.6427775828,,208051.50392444,150995.769506312,0.522364223323208,0.379111837095398,28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",,,,,,0,0,Small urban
36073,"Orleans County, New York",39124,39681.691078068,,,,,,,,9479.19596175459,,10379.4492115267,19823.0272535892,0.018651197601554,0,30202.4951163134,0,0.761119153336846,40380,"Rochester, NY",,,,,,0,1,Rural
36075,"Oswego County, New York",118162,117243.666903249,,,,4192.71715650326,,,10600.9085624097,19849.0181921371,,42178.7318974909,40422.1202150071,0.17087970113634,4192.71715650326,82601.0229921991,0.035760713284097,0.704524390732017,45060,"Syracuse, NY",,,,,,0,1,Small town
36077,"Otsego County, New York",60126,59737.999905816,,,,,,,,41.7706707653842,14496.5428956273,8059.54701311421,32824.6188369643,4315.52048934479,0,45199.6863394233,0,0.756632066870099,,,,,,,,0,0,Rural
36079,"Putnam County, New York",98060,97743.2001935967,,,0.188008063818351,50082.5462667906,4095.81980222338,,,,,43564.6461165189,,,54178.5540770778,43564.6461165189,0.554294866238962,0.445705133761038,35620,"New York-Newark-Jersey City, NY-NJ",,,,,,1,0,Suburban
36081,"Queens County, New York",2252196,2312006.89387661,2308166.18592582,,,146.787461030523,,,,,,3693.92048976277,,,2308312.97338685,3693.92048976277,0.998402288289214,0.0015977117107852,35620,"New York-Newark-Jersey City, NY-NJ",,,,,,1,0,Large urban
36083,"Rensselaer County, New York",159305,157504.150257473,,,49189.2360297763,46476.7995268799,,,19.6329235058692,,,41815.1418639987,20003.3399133125,,95666.0355566563,61818.4817773112,0.607387395190985,0.392487954611076,10580,"Albany-Schenectady-Troy, NY","Troy city, New York",50607,1,0,0,0,1,Suburban
36085,"Richmond County, New York",490687,491975.662941954,491849.216751752,,,,,,,,,126.446190201399,,,491849.216751752,126.446190201399,0.999742982834872,0.000257017165128182,35620,"New York-Newark-Jersey City, NY-NJ",,,,,,1,0,Large urban
36087,"Rockland County, New York",340807,327693.183156339,,,,323133.932166892,,,,,,4559.25098944641,,,323133.932166892,4559.25098944641,0.986086829925689,0.0139131700743108,35620,"New York-Newark-Jersey City, NY-NJ",,,,,,1,0,Suburban
36089,"St. Lawrence County, New York",106940,103189.191900236,,,,,,,,,21988.3629811807,17003.8394435244,47324.3498511353,16872.6396243959,0,81200.8289190555,0,0.786912150620976,,,,,,,,0,0,Rural
36091,"Saratoga County, New York",238711,237074.996959381,,,38.3928099138838,54226.9207324343,,71394.3060446719,11848.6885905318,,,87377.1619833053,12189.5267985232,,125659.61958702,99566.6887818285,0.530041637450912,0.419979711310037,10580,"Albany-Schenectady-Troy, NY",,,,,,0,1,Suburban
36093,"Schenectady County, New York",159902,159602.997393694,,,68384.8647129566,72831.325712005,,,,,,14805.2971789791,3581.50978975359,,141216.190424962,18386.8069687327,0.88479660614783,0.11520339385217,10580,"Albany-Schenectady-Troy, NY","Schenectady city, New York",68544,1,0,0,0,1,Suburban
36095,"Schoharie County, New York",30105,29979.0000166998,,,,,,,,4214.61895084142,,4865.42757480935,18583.6463370695,2315.3071539795,0,25764.3810658584,0,0.859414291721083,10580,"Albany-Schenectady-Troy, NY",,,,,,0,1,Rural
36097,"Schuyler County, New York",17507,17748.9999999959,,,,,,,,,,1015.67005101408,16733.3299489818,,0,17748.9999999959,0,1,,,,,,,,0,0,Rural
36099,"Seneca County, New York",32349,33125.0000434698,,,,,,,,8539.34018825147,,11302.3211999852,13283.3386552332,,0,24585.6598552184,0,0.742208598428821,,,,,,,,0,0,Rural
36101,"Steuben County, New York",92162,93033.9998228541,,,,,,13.9298521638631,15199.4905092651,3932.18736370403,8504.34875194108,24550.3713817213,36645.3825171296,4188.28944692917,13.9298521638631,65384.04334578,0.000149728617391351,0.702797294218003,,,,,,,,0,0,Small town
36103,"Suffolk County, New York",1523170,1408859.37477016,,,,1287746.4585806,,34225.5704114293,18715.4715742041,1970.96052223057,,65318.6776610938,882.236020602547,,1321972.02899203,66200.9136816964,0.938327879038811,0.0469890145654149,35620,"New York-Newark-Jersey City, NY-NJ",,,,,,1,0,Suburban
36105,"Sullivan County, New York",79920,79146.9999158209,,,,,,,,10394.6692364762,,27521.5710493639,36612.9930868525,4617.76654312827,0,68752.3306793446,0,0.868666288709215,,,,,,,,0,0,Rural
36107,"Tioga County, New York",47715,48105.9996243009,,,,,5145.42659359988,,3665.51842454448,4305.04369732572,,16429.866730612,18560.1441782188,,5145.42659359988,34990.0109088308,0.106960184463159,0.727352329898483,13780,"Binghamton, NY",,,,,,0,0,Rural
36109,"Tompkins County, New York",103558,102878.998245873,,,22302.82124592,,,21153.3974497898,,,,38848.5183109452,20574.2612392181,,43456.2186957097,59422.7795501634,0.422401262032632,0.577598737967368,27060,"Ithaca, NY",,,,,,0,0,Small town
36111,"Ulster County, New York",182333,175013.31077401,,,22815.9377622172,9584.1494719209,,19033.1926713805,9579.48666251581,2754.55390108561,,75752.3987314447,35117.7525902581,375.838983187464,51433.2799055186,111245.99030489,0.293882103470021,0.635643025167035,28740,"Kingston, NY",,,,,,0,0,Small urban
36113,"Warren County, New York",65380,65559.9993097967,,,14775.3143522218,,,23926.3735700552,226.562066841894,,,14788.4774696927,11611.4762067819,231.795644203308,38701.687922277,26631.7493206778,0.590324715218442,0.406219487508418,24020,"Glens Falls, NY",,,,,,0,0,Small urban
36115,"Washington County, New York",60047,60882.9999262073,,,,,,13475.9145946076,,,,9017.13509770923,38389.9502338906,,13475.9145946076,47407.0853315998,0.221341172592364,0.778658827407636,24020,"Glens Falls, NY",,,,,,0,0,Rural
36117,"Wayne County, New York",90829,91107.4715838496,,,,2925.1730754944,,,2120.0365217246,9598.14942203617,,44579.0347245287,31885.0778400657,,2925.1730754944,76464.1125645944,0.0321068406865211,0.83927378551189,40380,"Rochester, NY",,,,,,0,1,Rural
36119,"Westchester County, New York",990817,968480.761458161,116.449017207497,0.430452991195972,59730.4806608515,845243.465734174,397.394076498699,,1.01493459690075,,,62991.5265818412,,,905488.219941723,62991.5265818412,0.934957364128126,0.0650415879061967,35620,"New York-Newark-Jersey City, NY-NJ","Yonkers city, New York",207657,0,1,0,1,0,Suburban
36121,"Wyoming County, New York",39532,39979.9999750825,,,,,,,,1051.99946485707,,6009.50985948885,32363.5211059777,554.969544758833,0,38928.0005102254,0,0.973686856790577,,,,,,,,0,0,Rural
36123,"Yates County, New York",24472,24636.9999906966,,,,,,,0.021658150805538,2644.50877218238,,10217.616545373,11774.8530149904,,0,21992.4695603634,0,0.892660208981134,,,,,,,,0,0,Rural
37001,"Alamance County, North Carolina",179165,174285.999304555,,,49641.042546008,,60526.0103627564,,,,,51379.0834719666,12739.8629238235,,110167.052908764,64118.9463957901,0.632105007564343,0.367894992435657,15500,"Burlington, NC","Burlington city, North Carolina",60032,1,0,0,0,0,Small urban
37003,"Alexander County, North Carolina",36473,36439.999917378,,,,,2641.34209252037,,,,,11077.394066912,22721.2637579456,,2641.34209252037,33798.6578248576,0.0724846898602965,0.927515310139703,25860,"Hickory-Lenoir-Morganton, NC",,,,,,0,0,Rural
37005,"Alleghany County, North Carolina",11342,11074.9999999959,,,,,,,,,,,2020.32960834718,9054.67039164868,0,11074.9999999959,0,1,,,,,,,,0,0,Rural
37007,"Anson County, North Carolina",21897,21902.9999731057,,,,,,,,3112.36066346168,,5622.10648370515,13167.8835479084,0.649278030514998,0,18790.6393096441,0,0.85790253995876,16740,"Charlotte-Concord-Gastonia, NC-SC",,,,,,1,0,Rural
37009,"Ashe County, North Carolina",27063,26831.0000002962,,,,,,,,,,,9656.16449698144,17174.8355033148,0,26831.0000002962,0,1,,,,,,,,0,0,Rural
37011,"Avery County, North Carolina",17561,17642.9999999999,,,,,,,,,,,17642.9999999999,,0,17642.9999999999,0,1,,,,,,,,0,0,Rural
37013,"Beaufort County, North Carolina",44481,43171.6987359254,,,,,,,,10825.9172086495,,13575.3017483272,10421.6928118936,8348.78696705507,0,32345.7815272759,0,0.749235783496268,,,,,,,,0,0,Rural
37015,"Bertie County, North Carolina",16922,17452.7003549561,,,,,,,,,,118.16206099389,7149.49424038617,10185.044053576,0,17452.7003549561,0,1,,,,,,,,0,0,Rural
37017,"Bladen County, North Carolina",29484,29591.0000000031,,,,,,,,,,172.787611039393,20675.4293086712,8742.78308029254,0,29591.0000000031,0,1,,,,,,,,0,0,Rural
37019,"Brunswick County, North Carolina",159964,141478.692717276,,,,47009.542626248,,,18732.2629909437,6701.02980908585,,50194.0067455358,18841.8505454622,,47009.542626248,69035.857290998,0.33227295024693,0.48795939491013,48900,"Wilmington, NC",,,,,,0,1,Small town
37021,"Buncombe County, North Carolina",275901,271789.999162497,,,82186.0185305772,98219.7840839879,,,,,,87585.1986662661,3798.99788166571,,180405.802614565,91384.1965479319,0.663769098092181,0.33623090190782,11700,"Asheville, NC","Asheville city, North Carolina",95056,1,0,0,0,0,Small urban
37023,"Burke County, North Carolina",88338,87862.999924149,,,14125.84782312,,23327.0806783428,,,,,44981.3404676701,5428.73095501608,,37452.9285014628,50410.0714226861,0.42626507783476,0.57373492216524,25860,"Hickory-Lenoir-Morganton, NC",,,,,,0,0,Small town
37025,"Cabarrus County, North Carolina",240016,231261.999097936,0.58884409578243,93483.1303766642,,81876.1023594265,,,,,,49153.6133103707,6748.56420737887,,175359.821580187,55902.1775177496,0.758273396685135,0.241726603314866,16740,"Charlotte-Concord-Gastonia, NC-SC","Concord city, North Carolina",110119,0,1,0,1,0,Suburban
37027,"Caldwell County, North Carolina",80574,80618.0001212392,,,15537.5037825709,,21377.4783964608,,,8.5740436960175,,37903.3148495917,5791.1290489198,,36914.9821790317,43694.4438985115,0.457899999051282,0.541993646987033,25860,"Hickory-Lenoir-Morganton, NC",,,,,,0,0,Small town
37029,"Camden County, North Carolina",11137,10671.7091842579,,,,,,,,38.9560136851644,,1498.91226061602,9070.47933635463,63.3615736020929,0,10632.7531705727,0,0.996349599392886,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",,,,,,1,0,Rural
37031,"Carteret County, North Carolina",69615,61026.3279965463,,,,,,,1443.50575429321,32278.796152916,,18344.8855704245,6772.71301354999,2186.42750536259,0,27304.0260893371,0,0.447413878332682,,,,,,,,0,0,Small town
37033,"Caswell County, North Carolina",22807,22689.0000008061,,,,,,,,5.17594902396771,,2135.38023706785,20548.018435705,0.425379009276558,0,22683.8240517821,0,0.999771874078902,,,,,,,,0,0,Rural
37035,"Catawba County, North Carolina",164645,162050.999708356,,,37128.6071454597,,50509.0719483361,,,,,67859.9430683006,6553.37754625989,,87637.6790937958,74413.3206145605,0.540803075892883,0.459196924107117,25860,"Hickory-Lenoir-Morganton, NC",,,,,,0,0,Small urban
37037,"Chatham County, North Carolina",81624,78318.9998461917,0.0025943252946,645.670068792127,,7592.18776934243,,,3564.88419738382,4869.12772789577,,35650.5021422091,25996.6253462432,,8237.86043245985,61647.1274884523,0.105183422268389,0.787128635573988,20500,"Durham-Chapel Hill, NC",,,,,,1,0,Rural
37039,"Cherokee County, North Carolina",29959,29196.9999956327,,,,,,,,,,,,29196.9999956327,0,29196.9999956327,0,1,,,,,,,,0,0,Rural
37041,"Chowan County, North Carolina",13891,13408.3382321698,,,,,,,,,2913.8936006255,3486.07270927795,4358.65822738222,2649.71369488409,0,10494.4446315443,0,0.782680482087304,,,,,,,,0,0,Rural
37043,"Clay County, North Carolina",11864,11391.0000000026,,,,,,,,,,,273.295631621384,11117.7043683812,0,11391.0000000026,0,1,,,,,,,,0,0,Rural
37045,"Cleveland County, North Carolina",101378,100169.99990508,,,,,,,9710.47716224134,20824.0542094924,,41514.632463886,28120.8360694599,,0,69635.4685333459,0,0.695172892076789,,,,,,,,0,0,Small town
37047,"Columbus County, North Carolina",50121,50452.9999774615,,,,,,,,2399.04515715536,,8480.53024932272,36237.3228238616,3336.10174712182,0,48053.9548203061,0,0.952449900734801,,,,,,,,0,0,Rural
